,n_cells,highly_variable,highly_variable_rank,means,variances,variances_norm,targeted
RANBP1,197561,True,874.0,4.900507735280493,21.530367083706928,1.2116677910441178,0.0
RARRES1,10696,True,1121.0,0.0538144358267554,0.06676082313322838,1.1466327346109877,0.0
RARRES3,136362,True,415.0,1.9431171368683695,6.299333743365704,1.545278682181299,0.0
RASL10A,1168,True,349.0,0.006714764685107808,0.01171497704173385,1.643181719467534,0.0
RASSF1,36121,True,1271.0,0.201800694409408,0.2624694900947122,1.121444220065366,0.0
RASSF8,144963,True,582.0,1.6439890472280956,4.367554465269239,1.3700978108802584,0.0
RASSF8-AS1,84780,True,1499.0,0.5849229682562251,0.8750165520677882,1.089811210804443,0.0
RB1,43706,False,,0.23734216404390282,0.2689645044040213,0.9633064687958951,1.0
RBCK1,194095,True,954.0,3.74420140624785,13.48370770746388,1.1850786413655656,0.0
RBP4,5741,True,1394.0,0.02871204025189541,0.03375864634504076,1.1030681641394053,0.0
RBP7,615,True,2683.0,0.0028803772009888683,0.0030005188515029252,1.0156008038395061,1.0
RCAN1,66695,True,516.0,0.4478160961715751,0.8215214131990705,1.4215242099500438,0.0
RDH10,18479,True,466.0,0.10737202273112963,0.17714594107059375,1.4813694072614603,0.0
REEP4,64874,True,763.0,0.4466832089603581,0.7250372385067446,1.258312271884606,0.0
RFC4,109164,True,1387.0,0.9360629646786865,1.637110792876032,1.1042699508059663,0.0
RFLNA,4098,True,1211.0,0.02088732129506896,0.02516616889188758,1.1309381870741855,0.0
RFLNB,71675,True,1013.0,0.49440665605635997,0.761019001940553,1.1688256213653436,0.0
RGS1,4122,True,563.0,0.02316685548120187,0.03419768382194932,1.3851039261431415,0.0
RGS16,558,True,193.0,0.0031968517660656707,0.0073237677814527525,2.216530119617745,0.0
RGS17,93555,True,888.0,0.7336706004302219,1.2999828036793406,1.2062087691301546,0.0
RGS2,25120,True,503.0,0.14774316942397042,0.237498725044253,1.435616365833771,0.0
RGS20,53151,True,1208.0,0.3256293945245314,0.44936666042749623,1.1312726851932127,0.0
RGS4,691,True,1449.0,0.0033482091667545763,0.00380484807916607,1.0960816555796986,0.0
RHNO1,82742,True,1232.0,0.5984212964449357,0.9322960408860039,1.1275485075004297,0.0
RHOB,86497,True,946.0,0.6385768735064923,1.069303008047726,1.1887059653642424,0.0
RHOBTB3,154005,True,1398.0,1.7896269728061203,3.9800382539733734,1.1029140345748187,0.0
RHOC,196680,True,1422.0,4.139941383406642,14.75681454712515,1.0996121106951304,0.0
RHOV,944,True,914.0,0.004783811179349347,0.006054371886563808,1.199159119637209,0.0
RIPOR3,1088,True,1364.0,0.005233296793516399,0.006132428280840907,1.1072440499004241,0.0
RNASEH2A,5493,False,,0.02574910446871259,0.02621450894624031,0.9553746545048887,1.0
RND3,148664,True,338.0,1.8073312020988226,6.099243034337088,1.6658377551517722,0.0
RNF213,146063,True,223.0,2.3996110573461085,11.365779709828592,2.0261758138366406,1.0
RNF26,53143,True,1334.0,0.3232397822288065,0.4378040983525725,1.1115979244836993,0.0
ROMO1,176959,False,,2.041760882826439,3.0938363642906164,0.7047629302626387,1.0
RPL12,216857,True,1322.0,22.974315107761882,321.0260618669509,1.1128237734780344,0.0
RPL22L1,154856,True,613.0,1.8706490480536815,5.197270254248054,1.3490394714413345,0.0
RPL28,217216,True,739.0,28.237282538401207,546.7215764411811,1.267827862201625,0.0
RPL39L,105999,True,1423.0,0.8779279630504478,1.500169946413292,1.099459991899639,0.0
RPS19BP1,170246,True,843.0,2.4461786842913953,7.062163153802853,1.222230705681883,0.0
RPS4Y1,181732,True,885.0,5.93792970595385,29.680189531100673,1.2066387359488748,0.0
RPS5,216994,True,1380.0,21.067299004251765,269.728094455282,1.104677296002677,0.0
RPSA,217231,True,1415.0,26.464625940823844,417.78416302442446,1.1001682772993011,1.0
RRAD,2912,True,267.0,0.016901576410261115,0.03358644240103545,1.868215966842423,0.0
RRM1,112710,True,1252.0,1.0158007953143418,1.8540383544177048,1.1244455217390996,0.0
RRM2,100890,True,218.0,1.318515596692153,4.781336557969322,2.0479193745125475,0.0
RRP7A,146664,True,1170.0,1.637288042306687,3.6022280630450343,1.1367239543872774,0.0
RRS1,105409,False,,0.7827837836598219,1.1132152000689957,0.9481867548828116,1.0
RSAD2,858,True,626.0,0.004297632861984983,0.006049613890124733,1.3394258705435726,0.0
RSPO3,68427,True,306.0,0.5658473491815234,1.3453597852150296,1.747940310883722,0.0
RSRC2,130587,True,570.0,1.179248441706761,2.770732810072257,1.3785260501580194,0.0
RSRP1,62481,True,1113.0,0.3840441780146496,0.5549668979229468,1.147878551388052,0.0
RTN1,10495,True,517.0,0.05620863471037991,0.08658675195446662,1.4200965234902658,0.0
RTP4,19589,True,2247.0,0.10088658744100501,0.11572426509979451,1.0314753893489932,1.0
RUNDC3B,898,True,423.0,0.00432973897728263,0.006989591729451848,1.5355681164792319,0.0
RUNX3,78231,True,1201.0,0.5386993354034133,0.8191418654539364,1.1319148735453255,0.0
RUVBL2,133895,True,2674.0,1.253968545180184,2.21651203854565,1.0159438269658911,1.0
S100A13,197106,True,138.0,5.712792452310953,61.051004699224976,2.6511721488169093,0.0
S100A16,78841,True,975.0,0.5557614423901627,0.8879621249950812,1.1801148835546063,0.0
S100A2,119801,True,359.0,1.158705114504167,3.1874569346239428,1.6233487862830218,0.0
S100A3,96457,True,783.0,0.7638962146890064,1.4154691891940214,1.2451977049304572,0.0
S100A4,34377,True,628.0,0.2045251276218083,0.31805296390851595,1.3389974236361133,0.0
S100A6,217971,True,635.0,103.50967540717434,8529.258356067377,1.3317081452881956,1.0
S100A8,9396,True,1.0,1.0227632357460315,762.86852956097,179.4133775638502,0.0
S100A9,12738,True,0.0,1.747925715622377,1918.3961786638013,207.8352650983789,0.0
S100P,10626,True,114.0,0.07872419470982951,0.2553584339574123,2.9394388325045067,0.0
SAA1,14052,True,79.0,0.10434487471735152,0.4425442566490528,3.8109222035013546,0.0
SAA2,2913,True,136.0,0.017117146041545312,0.0485452139239036,2.666015835615276,0.0
SAE1,110275,False,,0.8780380411600398,1.3676438110700537,1.0021699245089821,1.0
SAMD11,44148,True,504.0,0.2930783802006173,0.5053048011871009,1.4354562776813555,0.0
SAMD9L,98809,True,426.0,0.9826948038545684,2.42007699767112,1.5326379143086748,0.0
SAPCD2,14036,True,1045.0,0.0750640975658978,0.09593122370378211,1.1610623130832818,0.0
SAT1,197677,True,470.0,4.9516527769496435,26.72288338048507,1.4779018085570983,1.0
SBSPON,8889,True,1135.0,0.045916331463534334,0.056320492077628265,1.1438326574503845,0.0
SCARB2,151100,False,,1.4280983547909203,2.1020868330320726,0.8063566089462271,1.0
SCD,20645,True,202.0,0.11867796190380091,0.28493944637663027,2.149946073380153,0.0
SCG5,5457,True,100.0,0.03594967595756489,0.12052794822565689,3.141183245592194,0.0
SCLT1,51904,True,1381.0,0.3121677590390181,0.41788846354153014,1.1045473773913033,0.0
SCN1B,36853,True,1152.0,0.21252872350672164,0.2824298778077128,1.1402598585718746,0.0
SCN9A,18399,True,1274.0,0.09879510335875832,0.1231318901124191,1.121156591336059,0.0
SCNN1D,627,True,1019.0,0.003095946832273067,0.0037285013525369575,1.1678305793599766,0.0
SCUBE1,9724,True,1420.0,0.04964064083806134,0.058771611386754165,1.0998299899003805,0.0
SDC3,13467,False,,0.06639085984763354,0.07225740188649282,0.9949672850774396,1.0
SDCBP,170229,False,,2.108468217239149,4.309586173807584,0.9353776288465654,1.0
SDF2L1,119636,True,203.0,1.338049874556821,5.1210606626977215,2.1498819991807236,0.0
SEC11C,166226,True,816.0,2.1075646594229154,5.671073145444388,1.2316777877267786,1.0
SECTM1,101620,True,252.0,1.1912056763611847,3.9210691282819155,1.9248391778430203,0.0
SELENOK,152928,True,853.0,1.6611658189123366,3.93935413607486,1.2172719732183366,0.0
SELENOM,2559,True,725.0,0.012732368009466718,0.0171844410593495,1.2733720645326743,0.0
SELENOS,149221,True,847.0,1.6102638664018676,3.7763016865930377,1.220686268620281,0.0
SELENOW,180152,True,1442.0,2.7979332834924113,7.812489101023685,1.096445701893038,0.0
SEMA3A,95247,True,684.0,0.793520985932935,1.5518641251250758,1.29823170359482,0.0
SERINC2,46134,True,348.0,0.3201759415118311,0.6401001625989994,1.6432198707558296,0.0
SERP1,187871,True,1033.0,3.0494067248551784,9.50372795334265,1.1636722175290601,0.0
SERPINB2,4553,True,5.0,0.06739073600976025,2.568156219514066,22.220219250929556,0.0
SERPINB6,153731,True,930.0,1.8003733482550326,4.3501758946615565,1.1949023492460107,0.0
SERPINB7,7564,True,835.0,0.03941254982181106,0.05160085475759511,1.2250323375322385,0.0
SERPINB8,72911,True,1203.0,0.48237603599554185,0.7150478838223713,1.13164679099842,0.0
SERPIND1,11817,True,256.0,0.07249102175418641,0.15272159926421422,1.9174573314489365,0.0
SERPINE1,154707,True,126.0,3.2824008035702,25.664082724660616,2.7926747102298255,0.0
SERPINE2,193741,True,244.0,5.275231966683026,39.51088347328853,1.9641000734710172,1.0
SERPING1,5564,True,1107.0,0.02862030849390213,0.035038982850655875,1.148581806763991,0.0
SERPINH1,182702,True,1192.0,3.1239892306916115,9.624343881576024,1.1338209503930963,0.0
SERTAD1,71275,True,416.0,0.48659569686323256,0.9855318903444779,1.5432977124371197,0.0
SERTAD4-AS1,69027,True,1247.0,0.4555903626615052,0.6635848645877652,1.1251085487022425,0.0
SESN2,14626,True,702.0,0.07982497580574884,0.11338430334493853,1.2862340315182617,0.0
SET,214696,False,,9.192838501653465,38.986562602869064,0.739462233176163,1.0
SETX,63261,True,134.0,0.39529966472042455,1.3468701122637134,2.6929062008292926,0.0
SEZ6L2,21219,True,481.0,0.12608530136175794,0.20621354822625707,1.4621753464023495,0.0
SFN,3344,True,1296.0,0.01670435313057557,0.01984700332023879,1.1171082302698847,0.0
SFRP1,134582,True,109.0,2.7358308833309635,20.814118112337432,3.0261599522559486,0.0
SGK1,71416,True,709.0,0.510354222183491,0.8679761833145064,1.2822831422479624,1.0
SGO1,69770,True,553.0,0.5414696344948102,1.0117591585401533,1.3891762716945977,0.0
SGO2,91594,True,148.0,1.1801015470560985,5.053594307797715,2.5119033799885337,0.0
SH2D2A,2832,True,1386.0,0.014007439445573255,0.016416488308427186,1.1042771665330335,0.0
SH3BGRL3,211516,True,469.0,9.741339375398459,86.42320564553035,1.478125798769869,0.0
SH3BP4,81936,True,1459.0,0.5594903383525893,0.8298786867904865,1.0936925664429846,0.0
SH3BP5,116146,True,567.0,1.1591912928215313,2.713001149443545,1.3809417822173649,0.0
SH3KBP1,141626,True,1406.0,1.4777527553926808,3.013947142733463,1.1016615836712775,0.0
SH3TC2-DT,3254,True,1177.0,0.01631907974700381,0.019712954942345737,1.1359665105455037,0.0
SHCBP1,62891,True,818.0,0.43456544372944633,0.6868778398130279,1.2309523472108543,0.0
SHISA2,10612,True,780.0,0.057653409898774,0.07804251161590849,1.2462108153725333,0.0
SHMT2,108904,True,1006.0,0.9267934705334661,1.712110255581148,1.1698258434076403,1.0
SINHCAF,137002,False,,1.2592706407921954,2.0878149817772953,0.9515499397845189,1.0
SIPA1L2,30771,True,1134.0,0.17232728056616842,0.22419949645706636,1.1440734682875298,0.0
SIRPB1,35576,True,528.0,0.22522439881299106,0.37134725168695093,1.40803547014614,0.0
SKA3,47889,True,1176.0,0.2926701738775473,0.39925841966039965,1.135997757112563,0.0
SKAP2,143053,True,794.0,1.6030354038719976,3.8126467080505586,1.240463403130287,0.0
SLAMF8,1570,True,1237.0,0.007861411660023758,0.00939578555041481,1.1264855335660708,0.0
SLC16A14,28470,True,944.0,0.1620762566104198,0.21778004146361254,1.1896283612696892,0.0
SLC16A3,206711,True,409.0,8.39632247382205,69.80148776456524,1.554660488092964,0.0
SLC16A4,81070,True,1030.0,0.5752682007274328,0.9155401704013066,1.1648131688574621,0.0
SLC16A6,18732,True,181.0,0.13926256839749204,0.35402461465957663,2.274303340777181,0.0
SLC19A1,33545,False,,0.17551037256853508,0.19342610552540174,0.9673013266830458,1.0
SLC20A1,162927,True,506.0,2.423420035133263,8.16807230613208,1.43415283760182,0.0
SLC22A18,28341,False,,0.14743586803469294,0.16616217341979964,1.0066285333137344,1.0
SLC22A18AS,7473,True,1226.0,0.0381649979131025,0.04601024213792714,1.128504745419474,0.0
SLC22A2,1664,True,611.0,0.008957606168043407,0.012812718644353549,1.3497789015204296,0.0
SLC25A13,85986,False,,0.554637728354745,0.6822942128958376,0.9090850100806379,1.0
SLC25A37,182161,True,1253.0,2.946236016640141,8.690971620760292,1.124059004626368,0.0
SLC25A6,186578,True,1111.0,3.593834708545272,12.219318029113365,1.1481986120837187,0.0
SLC26A2,36135,True,1473.0,0.2018649066400033,0.2557471206597703,1.0923370176430307,1.0
SLC28A2,773,True,850.0,0.003788521605122301,0.004819932857338842,1.218110317955657,0.0
SLC2A1,91997,True,1256.0,0.6891348319244864,1.1157453308467937,1.1236604366474208,0.0
SLC35E4,42010,True,1498.0,0.24000697161360748,0.3080500270126283,1.089834819002451,0.0
SLC35F3,23215,True,219.0,0.16978631086975465,0.39227821610362523,2.0349177366596494,0.0
SLC3A2,203494,True,657.0,5.828145137987497,31.348838075317595,1.3157400103256538,0.0
SLC43A3,111877,True,1036.0,0.9996514193196255,1.877372301962532,1.1627214085498045,0.0
SLC4A7,55793,True,949.0,0.3479385580684961,0.5093767760947254,1.185939065933951,0.0
SLC5A3,32052,True,2130.0,0.168731395652832,0.19884192443437024,1.0386343299589802,1.0
SLC7A11,163239,True,1025.0,2.122471070096823,5.428177270068508,1.166467486059611,0.0
SLC7A5,71639,True,961.0,0.4924160769079059,0.7671296541835926,1.1840221326558953,0.0
SLC9A3R1,41484,True,1445.0,0.23747517509299307,0.3062867976038029,1.0963036440218346,0.0
SLC9A3R2,137546,True,745.0,1.5234902099281282,3.6188640111298684,1.266633198095949,0.0
SLCO4A1,15199,True,976.0,0.08034326023841083,0.10472891815842941,1.1799888599098813,0.0
SLCO4A1-AS1,2343,True,577.0,0.012548904493480166,0.018271518980789814,1.373925384276223,0.0
SLFN5,59099,True,926.0,0.3862686731459865,0.5820251307348403,1.1956549218736485,0.0
SLIRP,212568,False,,7.205346126855848,26.765392423625844,0.7794444189813208,1.0
SLIT2,17483,True,1316.0,0.09252065111201824,0.1144068754450076,1.11360807377009,0.0
SLPI,128175,True,155.0,1.6396272021355154,7.817270182903854,2.4617312741200625,0.0
SMAD3,97785,False,,0.6974870084897742,0.9680104810060869,0.9597340445736265,1.0
SMAD4,37627,False,,0.19654905126429295,0.2123521208762457,0.9344252875857688,1.0
SMAGP,96713,True,965.0,0.7559797639741866,1.3254583920385736,1.1821803244475582,0.0
SMC2,120944,True,1108.0,1.1748499039109834,2.296902075733111,1.1484743324067164,0.0
SMC4,161431,True,434.0,2.735835469918863,10.461038793046109,1.5209240730885445,0.0
SMIM3,65032,True,840.0,0.43228132295541377,0.6781435131259835,1.2227450757941931,0.0
SMOC1,2502,True,970.0,0.012718608245767727,0.015923473802823714,1.1812245310683618,0.0
SMOX,102703,True,717.0,0.8566966476629041,1.688306119726247,1.2773211152609008,0.0
SMTN,54894,True,441.0,0.39546478188481243,0.756782381809109,1.5123597581926471,0.0
SMURF2,88753,True,535.0,0.7131318598155274,1.456564043609585,1.4028677629966781,0.0
SNAI1,12975,True,65.0,0.08304017392341316,0.39706070675556177,4.321407322326619,0.0
SNAI2,88265,True,1352.0,0.6443605608479683,1.0087286540488944,1.1082923788331822,0.0
SNAPC1,175427,True,153.0,3.445770477968325,24.66515721633772,2.4815083152536723,0.0
SNCA,110335,True,726.0,0.9863686607621992,2.0185642430709354,1.2721642948744336,0.0
SNED1,3926,True,1154.0,0.01989661830874158,0.024142480574688426,1.1393575522382973,0.0
SNHG12,32425,True,216.0,0.19126530200388026,0.455280772206392,2.0660963603457567,0.0
SNHG15,118782,True,940.0,1.0157595160232449,1.962884473883655,1.190522424473789,0.0
SNHG19,54420,True,1189.0,0.33065629486256287,0.4587724692963036,1.1345801972952685,0.0
SNHG25,122262,True,730.0,1.1734326482499875,2.5387384590432767,1.2714341489882495,0.0
SNHG7,141005,True,689.0,1.5263751737170168,3.712085162154608,1.2957566447840778,0.0
SNHG8,132944,True,950.0,1.2962156063239874,2.7053218767328584,1.185855375291254,0.0
SNRPA,136369,True,1462.0,1.3656840666522954,2.6783290756585103,1.0932924281133474,0.0
SNRPE,211628,False,,7.1968288331261725,27.410901853233494,0.7998871974457088,1.0
SNRPF,209152,False,,5.480247859210098,14.93773993654648,0.6961450686032011,1.0
SNRPG,210071,False,,5.790383759809565,17.830525343739804,0.7567058151504886,1.0
SOCS1,40623,True,738.0,0.25018461016296145,0.3750111457782043,1.2681035549793913,0.0
SOCS3,83865,True,958.0,0.6081219298527246,0.9999538481044754,1.1844805210088376,0.0
SOD2,115448,True,1082.0,1.0132139597389314,1.897282574471082,1.1545237790288783,0.0
SOD3,2601,True,1053.0,0.012902071761754279,0.015854560796117686,1.1591977716838355,0.0
SOGA1,30656,True,1116.0,0.17134575075564035,0.22344521040276785,1.147437752144325,0.0
SOX18,500,True,1361.0,0.002417131823122824,0.0027048433284526247,1.1073439513596512,0.0
SOX4,89213,True,487.0,0.7377801831883207,1.577874339999776,1.4533173559063526,1.0
SOX9,68234,True,555.0,0.4926270599512904,0.9004104923218241,1.389008124550563,0.0
SP100,158481,False,,1.766547262495012,3.391295024967368,0.957873712521247,1.0
SP140,12383,True,1438.0,0.0638131974480225,0.07640908416384924,1.096868981198877,0.0
SP9,633,True,1117.0,0.0030684273048750843,0.003627765597373913,1.1472055187086156,0.0
SPAG5,51045,True,666.0,0.3460809899691323,0.5583529436944775,1.3083203499365819,0.0
SPANXB1,205542,True,222.0,11.688832117123109,164.6278445568706,2.026558063922344,0.0
SPANXC,147814,True,612.0,1.8688098263059163,5.1904202593396995,1.3492271657639687,0.0
SPANXD,31639,True,47.0,0.4118205543350136,2.6926396671388475,5.134333407809718,0.0
SPARC,165377,True,735.0,2.3611525178074277,6.939793830064083,1.2682495774740903,0.0
SPC25,79596,True,327.0,0.816862131754324,2.1094203813241807,1.6985031785445444,0.0
SPDL1,86337,True,918.0,0.6631059455938944,1.132445019930794,1.1987237044124528,0.0
SPESP1,71498,False,,0.4492333518325712,0.5770084272274456,0.9947231653147828,1.0
SPHK1,80218,True,799.0,0.5736583083746508,0.9707183289904039,1.239432030608406,0.0
SPINK6,2140,True,444.0,0.011842569956931939,0.018940046069602055,1.509715529651068,0.0
SPINT1,1337,False,,0.006329491301536048,0.0067114257107127,0.9992126789762762,1.0
SPOCD1,43954,True,1314.0,0.25811940722937987,0.34075208516100713,1.1141078045299735,0.0
SPOCK1,81729,True,983.0,0.5911653143876676,0.9577789008137123,1.1767296094122701,0.0
SPP1,151230,True,108.0,3.4739046081448626,30.55885206471006,3.034220001991162,0.0
SPRY1,7056,True,1185.0,0.035844184435872624,0.04341169263590204,1.1347769591372785,0.0
SPRY2,48646,True,578.0,0.31208978704472384,0.5192690896055137,1.3729071730170836,0.0
SPRY4,41977,True,1046.0,0.24452017410687668,0.3348781359927538,1.160853683166486,0.0
SQLE,74733,True,390.0,0.5700670100492141,1.2224614097419801,1.5733770259889788,0.0
SQOR,98498,True,676.0,0.8436890843794576,1.6884542393832138,1.3031615853678615,0.0
SQSTM1,210882,True,386.0,8.787494209432777,76.84624852868865,1.5791081875865935,0.0
SRGAP1,75918,True,1127.0,0.5280446917124944,0.808891007185132,1.145816340471995,0.0
SRGN,180932,True,598.0,3.4544849949776864,13.571578994473008,1.35983276580933,0.0
SRM,184591,True,1248.0,3.302058919308159,10.438453697046757,1.125004305382357,0.0
SSPN,13259,True,1339.0,0.0683860255839873,0.08318441084341423,1.1103216816405068,0.0
SSR2,203106,False,,4.942401629156022,17.519225595355945,0.9719438086423577,1.0
SSR4,202584,True,1401.0,4.722818733459618,18.41083221506985,1.1022296744545346,0.0
SSTR2,10297,True,862.0,0.05511244020236026,0.07255909349586527,1.215089555618006,0.0
ST3GAL5,67882,True,1193.0,0.4480270792149596,0.6555356647747195,1.1336816005645705,0.0
ST3GAL6-AS1,1168,False,,0.005393827370004632,0.005438144345228913,0.9520171139960603,1.0
ST8SIA4,14063,True,1297.0,0.07250936810578507,0.08899259445944803,1.1170272122709204,0.0
STAT1,186366,True,264.0,8.61759782045343,88.6228963549199,1.8851736656177598,1.0
STAT3,119273,False,,0.9942117260706242,1.5977025455617342,0.9965837310908187,1.0
STC1,108928,True,52.0,1.4535263981066566,12.450165834500353,4.658517588159639,0.0
STC2,103950,True,476.0,0.9747508336123507,2.2963316454843743,1.4697020353098291,0.0
STEAP1,52720,True,1050.0,0.32341865915689344,0.4569934625602576,1.159578122724727,0.0
STEAP1B,52327,True,1461.0,0.3147500080265288,0.41761347476560245,1.0934070964175113,0.0
STMN1,159957,True,382.0,3.084558334518202,13.177093936246312,1.584206268402598,0.0
STMN3,66694,True,1196.0,0.44321574850821227,0.6468298853097272,1.1328810222186565,0.0
STOM,90330,False,,0.6274268783224096,0.871898364199531,0.991724112947903,1.0
STRA6,110092,True,1235.0,0.9257614882560417,1.6466310231297054,1.12670886957013,0.0
STX7,42632,False,,0.22617382250822146,0.24466309735743128,0.92347381871109,1.0
SULF2,79264,True,1305.0,0.5503309223169608,0.8287930963461603,1.1151190044618453,0.0
SULT1A1,12232,True,1214.0,0.06382695721172148,0.07877860467762043,1.1306276768585917,0.0
SUSD2,2655,True,748.0,0.013580886770904521,0.018230793548802412,1.2654281887861043,0.0
SVIL,36733,True,1373.0,0.20729084012530558,0.26653009494514257,1.1056981308407787,0.0
SYNE1,47444,True,756.0,0.2871295756947534,0.4339717020094785,1.261770304024433,0.0
SYNE2,69991,True,851.0,0.48899448233475673,0.7824678811721335,1.2179985224944405,0.0
SYNGR1,52530,True,651.0,0.3486265462534457,0.5687986580464648,1.3211559242466062,0.0
SYNJ2,136374,True,1078.0,1.3798887293775541,2.870819700866075,1.155245995556033,0.0
TACC3,76729,True,559.0,0.617313452003651,1.194335378264208,1.3874682959901443,0.0
TAGLN,30527,True,86.0,0.2940599100111454,1.266160627582353,3.583247712759941,0.0
TAGLN2,215701,True,824.0,14.733876996885707,152.78575496092435,1.2288077281892473,0.0
TAGLN3,662,True,48.0,0.004925995404238924,0.05861094310282143,5.052152491174308,0.0
TAP1,161361,True,518.0,3.4728863856311376,14.245101354288044,1.4150830910290655,0.0
TAPBP,155487,False,,1.6727652997105864,3.007013443686357,0.9198252792283271,1.0
TAPBPL,11670,False,,0.05656180197865402,0.059866620760830366,0.9753943659158101,1.0
TBC1D10A,56344,True,977.0,0.3616983217674875,0.5304618272382631,1.1787856224000677,0.0
TBC1D19,41234,True,1338.0,0.23526902631325478,0.307049963285686,1.1103267221001571,0.0
TBX2,34340,True,440.0,0.22408692501387442,0.3973323599230292,1.5148372223946487,0.0
TBX3,99377,True,733.0,0.8179629128502434,1.5789774157584198,1.2691414261645795,0.0
TCF19,41065,True,1151.0,0.24369000169703753,0.32774763798743073,1.1403527543023362,0.0
TCHH,1872,True,1365.0,0.009251147793621892,0.010853478185630048,1.1071448526621273,0.0
TCIM,57746,True,344.0,0.43311149536525295,0.9191164424999418,1.6535588144156679,0.0
TCN1,3277,True,777.0,0.016892403234461787,0.022496331991998908,1.2520232454635165,0.0
TEDC1,68186,True,1397.0,0.45195778504497147,0.6443797153530428,1.1029667221927784,0.0
TENM2,7085,True,339.0,0.04492104188930729,0.0801007371402257,1.6640541118463028,0.0
TEX13C,2685,True,1403.0,0.013319451260623684,0.0155638332746506,1.1018233895929748,0.0
TEX29,22597,True,268.0,0.15987469441858118,0.3367683110117614,1.867773097024571,0.0
TFAP2A,99102,False,,0.7245249441582923,1.045121649120986,0.9858721116825988,1.0
TFPI2,208351,True,51.0,14.311117430409995,568.5419550075839,4.826366170959556,0.0
TFPT,120376,True,1227.0,1.0562315676498781,1.9587874885616787,1.1283906544602715,0.0
TGFB1,130063,True,1620.0,1.2119324670797653,2.2427336028451603,1.0759318956437165,1.0
TGFB1I1,105177,True,1312.0,0.8543483146582763,1.4677638679828726,1.1144404991113512,0.0
TGFB2,67718,True,779.0,0.47517967958096935,0.7751572511356609,1.2493417193514382,0.0
TGFBI,45170,True,632.0,0.2900099528957423,0.4647549864619531,1.336107935623087,0.0
TGIF1,108369,True,1385.0,0.88512890605292,1.5228828371487102,1.1043506598042163,0.0
TGM2,66760,True,407.0,0.5083269503318396,1.0491300689896097,1.5574994162708338,0.0
THBD,4693,True,431.0,0.02452907208740202,0.039962291297716994,1.5287784114995622,0.0
THBS1,84471,True,323.0,0.7646025492255546,1.9373547037209495,1.7022228053830224,0.0
TIMM50,136515,False,,1.2883587812518633,2.271723938533383,1.004009744279473,1.0
TIMP1,215502,True,19.0,26.931838717223098,4288.635392361421,10.913230044874517,1.0
TIMP2,179118,True,2979.0,2.670270195893169,6.671881905749786,1.0076215415679086,1.0
TIMP3,108579,True,230.0,1.161172698794186,3.967849666392644,2.0150918780333,1.0
TINAGL1,87648,True,744.0,0.6834291165773047,1.2442871999463476,1.2666790069396632,0.0
TIPARP,54360,True,731.0,0.33439895058868857,0.5206151620017601,1.270645884596384,0.0
TK1,118712,True,637.0,1.2704298091520776,2.9490252906647214,1.3282095512516015,0.0
TM4SF1,153728,True,519.0,1.8537061923523233,5.378054969186281,1.414906116301333,1.0
TMED10,172132,False,,2.039586840161998,3.541464439945382,0.8080213926805776,1.0
TMEM100,3275,True,263.0,0.019194870360093017,0.038659010703046004,1.8916357427717898,0.0
TMEM121,8410,True,1300.0,0.04254060276938177,0.05080327992676753,1.1160077044095875,0.0
TMEM132A,82534,True,1156.0,0.5784742256692978,0.9015075965067889,1.1388538504243018,0.0
TMEM132D-AS1,885,True,288.0,0.004788397767249011,0.009058556836024231,1.7924045660005632,0.0
TMEM140,32037,True,1392.0,0.17895031349328294,0.22546886412048148,1.1033635913772757,0.0
TMEM154,27532,True,1272.0,0.15023827324138753,0.1888435100478401,1.1212332502183986,0.0
TMEM156,28241,True,801.0,0.15946648809551112,0.2225774409560957,1.2379577096153174,0.0
TMEM158,212885,True,467.0,14.425328055699524,176.93896623985125,1.4800715883104476,0.0
TMEM173,15183,False,,0.07400918234897513,0.07775122156816233,0.955152230757597,1.0
TMEM255B,5366,True,609.0,0.02788186784205626,0.04012138976722174,1.3501279056183277,0.0
TMEM38A,18299,True,1250.0,0.097694322262839,0.12212814497265213,1.1247570498274626,0.0
TMEM92,44080,True,1223.0,0.2593394396106904,0.3470648916464629,1.1289918114257378,0.0
TMEM97,63631,True,1255.0,0.41462295954170814,0.594091984810801,1.1239973436940358,0.0
TMPO,141813,True,1016.0,1.5766258307457333,3.5052269021034643,1.1680564308661598,0.0
TMX4,134587,True,278.0,1.390488334013677,4.612890181483211,1.836692330167668,0.0
TNC,49134,True,878.0,0.3062051947694552,0.4474623897697886,1.2091861113182512,0.0
TNFAIP3,24350,True,752.0,0.13407513748297228,0.1894852704774274,1.2639996457428437,0.0
TNFAIP6,2326,True,776.0,0.011925128539125888,0.015819189756259806,1.2521864518427381,0.0
TNFRSF11B,124034,True,132.0,2.006971613607489,11.585046751979666,2.7078910845260222,0.0
TNFSF10,12196,True,305.0,0.0754952368284662,0.14532830213736603,1.748341063955374,0.0
TNFSF14,1262,True,546.0,0.0062469327193421,0.00923509892231334,1.3932771758512583,0.0
TNFSF15,797,True,1093.0,0.003962811945309526,0.004781888997088615,1.152616751589469,0.0
TNFSF9,905,True,690.0,0.004637040366560105,0.006330951135137166,1.2950911936893945,0.0
TNIP1,139218,True,1077.0,1.4566773839937255,3.0975642640358814,1.1554844732898095,0.0
TNIP3,14089,True,1012.0,0.07493567310470721,0.09639997510762101,1.1688412581258485,0.0
